2015,2015_CFB_T1,2015_CFB_T2,2015_CFB_T3,2015_CFB_T4,2015_CFB_T5,2015_DBS_T1,2015_DBS_T2,2015_DBS_T3,2015_DBS_T4,2015_DBS_T5,2015_HBH_T1,2015_HBH_T2,2015_HBH_T3,2015_HBH_T4,2015_HBH_T5,2015_HW_T1,2015_HW_T2,2015_HW_T3,2015_HW_T4,2015_HW_T5,2015_JLS_T1,2015_JLS_T2,2015_JLS_T3,2015_JLS_T4,2015_JLS_T5,2015_LDS_T1,2015_LDS_T2,2015_LDS_T3,2015_LDS_T4,2015_LDS_T5,2015_LK_T1,2015_LK_T2,2015_LK_T3,2015_LK_T4,2015_LK_T5,2015_OUT_T1,2015_OUT_T2,2015_OUT_T3,2015_OUT_T4,2015_OUT_T5,2015_TS_T1,2015_TS_T2,2015_TS_T3,2015_TS_T4,2015_TS_T5,2015_WLT_T1,2015_WLT_T2,2015_WLT_T3,2015_WLT_T4,2015_WLT_T5
97,6.44826216406982,5.99998880576941,5.30308127978817,5.53313158083072,5.16962217462691,3.9826184002254,4.48625270549016,3.43645004287787,4.73528689059976,5.0082701447028,5.44913394952298,5.63079083572829,4.02270441999606,5.98198044232257,5.71506049629073,7.39989521670549,6.40526726178852,7.00538355751463,7.79341238682343,6.33212827859373,7.74858085782275,8.83214422854202,7.74073036861425,9.4547135835955,6.28003727346844,3.77102332324316,5.59018514507012,4.12003016505058,4.52746906287891,3.51612472730908,5.8323449199198,6.29334369848473,7.07561819122271,5.73028706342273,5.08285945727635,5.06048285441951,3.94370388995865,4.84106280172739,4.86908657154981,4.43094144799762,5.09021491900867,6.28598870560227,5.4979494227931,5.54644423543228,5.26133829727771,5.46481516405167,6.23496505633306,4.75468471032839,4.68184303422494,5.0280643578128
98,6.55737399686551,5.93937096310992,5.20599301905377,5.75135616324501,5.36369931074923,3.9826184002254,4.32238287901272,3.43038812244305,4.5229221635676,4.96583702351508,5.3763916501376,5.5944197215202,4.02270441999606,5.81214943723654,5.61797150932635,7.41817986963981,6.38708189204767,6.89011048594883,7.65389274937226,6.42305513554687,7.90012505257061,8.85639117897745,7.64374202142169,9.83024173382984,6.26185183219014,3.80133288177472,5.68081487560793,4.12003016505058,4.5578778847036,3.60109096119925,5.7474788967543,6.3963950188505,7.29990543616346,5.79090566007361,5.16772575580284,5.03017348613238,3.98017469978118,5.15051655803087,4.99648536333086,4.29748040876625,4.99918755849766,6.17081392266694,5.35842739780622,5.58887718707341,5.26740015648773,5.386011276286,5.98016998023668,4.84571192536383,4.46947909124407,5.08868284163885
99,6.42401508222221,5.79378869393838,5.24236385702247,5.93937096310992,5.33339029751111,4.22529317467387,4.38310118658625,3.546061458478,4.45017949235816,5.23881997036215,5.51591374260885,5.5276399540286,4.11979416310652,5.9030771139966,5.68475124736839,7.40595697682652,6.33848819121259,6.85373983094039,7.43557016303583,6.57469918096037,8.11824912294843,8.92913201306375,7.80134806229007,9.99987012745069,6.26185183219014,3.86205136094761,5.79002762261902,4.10184445876533,4.59424921468258,3.53431048559752,5.48075688075752,6.25091078679482,7.43922773936311,5.77272008296197,4.94979618540572,4.94520785604218,4.1743543244936,5.31428637218958,5.03891848465588,4.35213683892079,5.0235344001518,6.0434160286631,5.16434852551974,5.60100088592778,5.28568510777225,5.17364806336473,5.82852502240833,4.68184303422494,4.57869202156792,5.42238230517587
100,6.26034720467743,5.90300024890354,5.16962217462691,5.90906203505308,4.94523578394406,4.07970821959252,4.46190577170404,3.29722457910956,4.49261272036981,5.35409478588166,5.58865599244633,5.64897639041053,4.26537900384206,5.8303349758176,5.76355528523808,7.61821784106456,6.42951441893156,7.03569241469902,7.52043477362668,6.86586338332741,8.02136032764782,8.75950273280453,8.00128695099327,10.0726105554979,6.38308807688277,3.92873235416303,5.97804433547509,4.18074854975068,4.98856966721666,3.345894026346,5.09875946904468,6.52975547413067,7.26353454826126,5.83940052447808,5.05891006222069,4.86024219070787,4.2167876161323,5.55695960604853,5.20875025695074,4.26717092757602,5.09627678328293,5.92217926968216,5.06725933299987,5.66171874398442,5.52825868203804,5.61049793348339,5.99269111852607,4.73033790469025,4.34814236424514,5.4952237179329
101,6.21791477063353,5.81813522397412,5.17568398247987,5.96967988668203,5.07263322458204,4.05546061292596,4.30419719582761,3.38795467437599,4.49867460936817,5.09929760686994,5.52803745270903,5.80678321242871,4.25931711151423,5.74536974072827,5.97591860079599,7.62437896773425,6.46588514926451,6.96285177659215,7.86009161019317,6.96891354964642,8.1849284621183,8.83820596641994,8.30427548146354,9.96349990374115,6.54675689339608,4.01976032178004,5.77184206460058,4.16852537391759,5.18274836111794,3.31548502459027,5.08663571018309,6.52369363713788,7.55440209678161,5.73028706342273,5.34391761927237,4.83599467273309,4.24709710477792,5.17476403877359,5.54235152025083,4.4248795560681,5.11446237502931,5.74022462215708,5.13403921242714,5.60706273508587,5.48582571783938,5.32529350601727,5.77993103772736,5.16718872026082,4.11143119608588,5.18577175294826
102,6.26034720467743,5.87269131546502,5.35763750846038,5.8908766760663,4.7087255046461,4.17073609441463,4.39522497088545,3.55212337548944,4.45624138261231,4.88087137972578,5.56440857870413,5.86740166967493,4.48986764420126,5.74536974072827,5.98198044232257,7.49698273018735,6.55084953512398,6.88404871056255,7.68420151060174,7.13874249558113,7.96680446274238,9.41387150193355,8.58301658385921,9.61828057355902,6.65586936508639,3.98945079557026,5.81427503079877,4.13821586972121,5.43138427053317,3.44904609670984,5.14119261940929,6.18423047923679,7.85133103016995,5.69391589682135,5.2769388915114,4.62969190369758,4.16213114986149,5.07767472361847,5.86989039107312,4.38850820072363,5.08415305455503,5.68556863420613,5.20678155631479,5.57069163744643,5.14616293820236,5.24032834719416,5.77386921060874,4.63334815227822,4.17821120069842,4.89450488096209
103,6.1512352136623,5.91512382102323,5.25448746824356,5.93330917785733,5.34551390334453,4.26782582461357,4.42553442849398,3.63063015336511,4.53504593959092,4.89915638674555,5.48560446421902,5.84315428892914,4.5019914150314,5.72718419460392,5.92732448764907,6.96324926991268,6.61752916297046,6.87798693499689,7.45981719822085,6.70209599210341,8.02136032764782,9.35325428542877,8.74052252926326,9.51523139765535,6.7164873798002,4.05016921897847,5.87489353869074,4.16246347343712,4.9764459146139,3.61897858489554,5.1169451059916,5.96600386637347,7.95438156675181,5.88183352141391,5.20449451591014,4.617568131423,4.11969784689997,4.98664723792762,5.59094576081183,4.37638441417362,5.1629572784596,5.85539964720209,5.18859597276471,5.67384243852747,5.10979175872394,5.13111576964309,5.77993103772736,4.53625897912354,3.82016279639374,4.90056673410456
104,6.23610010058582,5.96361810232638,5.22417843884538,5.86662952823914,5.33339029751111,4.35875424053917,4.44372010090631,3.53383824822083,4.49261272036981,4.90521826371249,5.46125766357569,6.01904710873858,4.64767535921513,5.55735297826461,5.76355528523808,6.98113646853821,6.86019910074409,6.88404871056255,7.2293708748813,6.45336407889521,8.08197793827949,9.14119325900967,8.77689297010744,9.56372513394974,6.92865029003192,3.91660853882939,5.9356114032025,4.14427777091929,4.8854183721517,3.61897858489554,5.10511947340643,5.60835419254706,,5.93032836429135,5.08315758250836,4.50835477342163,4.05897945196366,4.88955783360669,5.40282934218038,4.38850820072363,5.28429386153623,5.51573748040184,5.06119746786687,5.68596613235296,5.21284341713936,4.95522277892769,5.71325092955595,4.60293947044653,3.80803902598106,4.93097537175145
105,6.29671785543322,5.89693846257462,5.19993121209777,5.7877269043775,5.25448746824356,4.51656214962906,4.34663045408129,3.69770870555942,4.33490416813605,4.86268574612519,5.46731952033296,6.01904710873858,4.9874385344741,5.55735297826461,5.67262754654371,6.78735840023206,6.82372906702698,6.92041936018944,7.12632083959202,6.19866944168401,8.23342251333635,9.1654401728645,8.78295470962032,9.58797199779202,7.01947781065735,4.08654063911027,6.08725692401276,4.17458727421867,4.71558630978651,3.52795043916658,4.97752184813743,5.32950825090576,,5.97276134239105,5.1316526144727,4.4173270347246,4.05291754902603,4.6105124931296,5.13600781818109,4.44912712270976,5.20548968431259,5.38843855365347,5.11585362241883,5.64959504872379,5.13403921242714,4.83388633967061,5.68294178230237,4.55444456981894,3.85663347847282,4.97340833242621
106,6.28459430589884,5.87269131546502,5.24842566272271,5.66649107548786,5.05444779133591,4.68033244561883,4.43159631947749,3.6245682386771,4.35308984859488,4.91128014050003,5.40670094468757,6.05541814754923,4.97531479237696,5.3934841053205,5.59978595189145,6.41699334633904,6.91475507911472,7.03569241469902,7.08985085325563,7.14480426343033,8.07551868554146,9.1836253563722,8.7223373064196,9.49098452520323,6.83772335541191,4.19575423615814,6.13575166713363,4.32027157830967,4.4000699628904,3.50976468031346,4.88689171088307,5.24464201940843,,5.8636479523749,4.93767241772723,4.38095567803905,4.15606924997662,4.53767046668273,4.88121032893733,4.35819873300309,5.1447716910187,5.33984432890181,4.95208386479624,5.77083196903944,4.95208386479624,4.67001743907105,5.7859928646666,4.57869202156792,3.88694289596823,5.06443545026117
107,6.29065608075573,6.0424212849574,5.33945210051751,5.64224390109919,5.08475684584916,4.58940417244776,4.35269234739993,3.58849487379056,4.29237153212504,4.82631447408028,5.32779739476203,6.04935630819593,5.11483715804046,5.50269691028866,5.49057319868864,6.35061177409529,6.98143458850206,7.19945953921635,6.99286252012289,7.63004322918644,7.86941872970807,9.35325428542877,8.68596685588912,9.35166432541018,6.54069508770911,4.05623112278227,6.0690713923825,4.32633347411986,4.34551291378018,3.49754146443927,4.88689171088307,5.15967637770955,,5.94245207321679,4.82855847632944,4.21708574227196,4.14394544966867,4.48917535149224,4.66884572073262,4.52803106970054,5.22973712668743,5.41268597437159,5.04301187139151,5.60706273508587,4.86711831395605,4.6821411584637,5.79205469142644,4.7789321383734,4.22680556536896,4.80963891813093
108,6.37552090991644,6.23639822073552,5.33945210051751,5.64224390109919,5.05444779133591,4.86238762097074,4.15861229682806,3.77661292994864,4.38339931243827,4.64425926666651,5.37032979068942,6.04935630819593,5.07836657732967,5.53310556081692,5.44814020243766,6.3017199436557,7.01174344923003,7.13268072755255,6.96255365660124,8.37583628577229,7.73615919754413,9.09876115285783,8.35276950442805,9.27296128906589,6.33459358761637,4.15332093466823,6.15970091103823,4.28380082432086,4.32126533173347,3.63716433405203,4.71715884595858,4.95963432422396,,6.11824577199941,4.82249658899195,4.368831891042,4.19860192079212,4.42239517407795,4.76593522966974,4.54015484727472,5.33885058185408,5.44299524623288,4.9823932048129,5.61312458406457,4.84287082865562,4.67607929885707,5.85883414812024,4.90026861018372,4.39663731371609,5.13727699030865
109,6.33915027315286,6.16971866978113,5.27267288372974,5.56950236071163,5.16356036659456,4.8866351321147,4.29813530107377,3.6855848799744,4.41370877179668,4.41977066313017,5.27930250264882,6.01904710873858,5.02987162616312,5.56341483217806,5.27224689238873,6.32030281554312,6.98143458850206,7.19339777298454,6.83515700744615,7.79371050560513,7.74828273798488,8.6564531248928,8.23759618114234,9.26689956405291,6.11636824384168,4.08047873620347,6.16576275241235,4.21105804765333,4.39400806926242,3.69182094748127,4.68078749946191,,,6.12430762099071,4.8588679103259,4.36276999727438,4.18647812300166,4.20396819171616,4.75381146545924,4.52196918064435,5.69063673552049,5.37025298623124,5.18253411122256,5.57675348750148,4.86105644290003,4.60333696958456,6.02866454332141,4.9487634289358,4.40876104928984,5.0765591463088
110,6.44826216406982,,5.36976111285867,5.71498541565446,5.24236385702247,4.65002302571343,4.21923127758489,3.66739914025134,4.24387636627132,4.4076468802838,5.20646076812566,5.96449053841375,5.07836657732967,5.61190965702744,5.1083777913578,6.27180847253149,7.08458406995115,7.51477050914362,6.74423033342311,7.4056588574805,7.83304812774128,8.52925585174304,8.14070744229114,9.30933163537694,5.9345136131005,4.06835492985168,6.29922259163978,4.09578255631145,4.12102391944587,3.71606860404133,4.8080871839451,,,6.039441718788,4.91342488021751,4.38095567803905,4.14394544966867,4.21609198847139,4.87514845033327,4.55227862413131,5.6057708656082,5.38237669802545,,5.53432053334884,4.84893270024982,4.53049523965907,6.02866454332141,5.15506502957739,4.50585028287822,4.85813375833996
111,6.41795331131184,,5.66688857012606,5.77560332471756,5.13931313267121,4.58324291094754,4.20104558524155,3.81298438838698,4.35308984859488,4.4683651625824,5.19433703899205,5.94014379469071,5.06018097198768,5.56341483217806,5.05988284729649,6.09551951411806,7.26047468441214,7.99990922568321,6.76241567145665,7.05993949721761,7.7966775193168,8.37165037091988,7.96491637243999,9.33914338983256,5.81327710291116,4.15332093466823,6.40227380041141,4.09578255631145,4.10890011549392,3.74001813085874,4.78383963109544,,,6.08793652435207,4.88311545429391,4.32023736054809,4.05291754902603,4.28893412927811,4.67490760544208,4.61905875920037,5.67245119492783,5.5703935136686,,5.57675348750148,4.7457814837577,4.59727510764577,6.22284142884846,4.91239231594811,4.87602119650217,4.87631932045831
112,6.58162106292711,,5.66082677680974,5.89693846257462,5.03626235647523,4.37097740156944,4.41947253733107,3.66739914025134,4.36521363467044,4.68072994617796,5.12159464912124,5.77001463126009,5.33932486742787,5.51482062117111,5.08413032076231,5.9685198209702,7.4666739412567,8.97614555317859,6.74452845373176,7.05387772685704,7.93003638530229,8.47470012210353,7.89823696165362,9.10899653289788,5.79548911710103,4.09260254183767,6.49330066879794,4.26561513257588,4.05424361335817,3.7642657817132,4.76565396457452,,,6.06368912300516,4.96191995236661,4.35670810332736,4.00442231906655,4.3981476042718,4.80836839875546,,5.39956851761816,5.75841015673275,,5.30387068270256,4.90348953652478,4.81570077378494,6.33195405037784,4.59081574636602,4.82136513054541,5.01584128431059
113,6.61192989146794,,5.47281172127226,5.94543274818312,4.87249399602956,4.2495407612358,4.61971360132307,3.74600524953714,4.2741858462754,4.63819738197666,5.06693846487157,5.73354416720258,5.38175788622072,5.4117690557976,5.18121956076059,5.9685198209702,7.87907183225095,8.88521982950049,6.68391064871476,6.98719824105139,8.12401276266062,8.60795917382027,7.83771866988529,8.83631788414933,5.7651799757097,4.10472634675426,6.61453726475072,4.22924374424212,3.93896803376308,3.81892236122656,4.55338836052989,,,6.05156542125537,4.97404371860992,4.13818167550011,4.11969784689997,4.53160857791182,4.81443027933583,,5.29641757841818,5.90389437521517,,5.37661296627834,4.86711831395605,5.04018805601317,6.1984947977161,4.52403587627341,5.02160501011796,5.22820466083972
114,6.70285635018256,,5.35157570599215,6.23033644427297,4.79975218228217,4.18892178944898,4.58324291094754,3.79479865997512,4.4683651625824,4.34096606180173,5.1700895785721,5.77031275491773,5.36963416746259,5.51482062117111,5.30861806380283,5.88931887700665,8.00636845934489,8.31521896349729,6.62935460886196,7.10843365364438,8.39063060863922,8.66251486796968,7.82559513473774,8.78782397565649,5.6014111603785,4.02582222648379,6.78436775268334,4.2474294392163,4.04211980545352,4.01310216394787,4.54126456938853,,,6.148555015162,5.07103382272332,4.11999597318095,4.30175354837661,4.58020305825965,4.89333408560727,,5.1690191405811,5.83115227889015,,5.52219683054784,4.89136579638612,5.12505392332353,6.36842428523311,4.59687760849597,5.02160501011796,5.45875332760759
115,6.68467106166858,,5.46068812297331,6.2970159754947,4.73903461031629,4.19498368743497,4.52262403791864,3.71589444259143,4.45624138261231,4.45624138261231,5.01198414127697,5.62472898380876,5.56371295613638,5.69687494747551,5.4420783451128,5.9378133105715,8.18225828230649,8.06658838183569,6.5807609655012,7.13268072755255,8.62087764551463,8.71707054758962,7.87398989780445,8.70305898098641,5.41349423340915,4.07441683311728,6.82073868732224,4.13821586972121,3.84794003024121,4.12231580015254,4.73534451678504,,,5.97276134239105,4.95585806897586,4.16252865148702,4.33206302444952,4.91996659773969,4.98436161276629,,5.05990559494649,5.83721412123722,,5.43723151619148,4.84893270024982,5.10080653625132,6.16212390663399,4.54232084286807,5.10050841262192,5.22820466083972
116,6.71497987496163,,5.38794651811066,6.1575951127301,4.74509643091215,4.22529317467387,4.71074123616445,3.85551712394229,4.4683651625824,4.38339931243827,5.15150648196314,5.7096942689394,5.75182908732375,5.87882973747386,5.4117690557976,5.86497228205603,7.8301803666268,8.01809445224098,6.62935460886196,7.30857130071442,8.17846921262655,8.85032944163766,7.86196573802782,8.61213283399523,5.41955607245389,4.18969233648349,6.89964173097689,4.03506414642458,3.64163623933498,4.09806819168398,4.92932490513803,,,5.87577166524696,5.05284818170029,4.06543885653583,4.21072571786497,5.63576375160077,5.00254723834405,,5.18114286428593,5.83115227889015,,5.44945459867276,4.91561327594586,,6.0407881822987,,5.05797610371328,5.04018805601317
117,6.72710339902315,,5.26054927358501,6.00605058904872,4.7087255046461,4.29813530107377,4.48019081612419,3.82520758198598,4.32874289898054,4.31661911074631,5.06057847157526,5.73354416720258,5.70323492101524,6.06684620485854,5.62403336144586,5.76798336895536,7.27826248390601,8.41836777331602,6.64147817452939,7.56326455789376,8.13007452149332,9.03824321576204,7.76497744823715,8.50312077724422,5.41955607245389,4.15332093466823,7.01481627036488,4.08972065367816,3.74478816076183,4.29214835441725,4.72322073641347,,,5.97882319568773,5.0649719425617,4.23527143597107,4.27134469246522,5.47805605541081,5.02073286230725,,5.07809118992199,5.66738309316352,,5.47370201216808,4.97633133716836,,6.0407881822987,,4.7789321383734,
118,6.84227684182033,,5.30308127978817,5.95755631779135,4.63598363273926,4.16467419571104,4.23135507158346,3.83733139930671,4.24387636627132,4.38339931243827,4.90883294795678,5.52734183001777,5.75182908732375,5.95773307513993,5.56947668591211,5.85284867042992,7.23622762563098,8.36371282275231,6.81736916947409,7.55720280242783,8.2689980600035,9.00753706350197,7.66798911252498,8.63031806662223,5.51654547277234,4.06229302640668,7.25132633803921,4.15640157277724,3.69629285157093,4.41964689682439,4.69897317351754,,,5.91214279955775,5.13771449266096,4.01078234987933,4.14394544966867,5.32034823779775,4.86908657154981,,4.88401205201796,5.50967562854109,,5.47370201216808,5.03695000554093,,6.18637116807295,,4.77287028163124,
119,7.01200600790752,,5.4364409242227,5.78166511463723,4.60567451182041,4.15255039776567,4.0615225148617,3.94654509839683,4.12243965058392,4.35308984859488,4.89064732756316,5.58835786852431,,6.07290804369425,5.46632577333587,5.76192156036174,7.12661895934458,7.89685957802808,6.75059023324684,,8.12967702911634,8.96510492966477,7.67405088485235,8.64850329763485,5.56504015570985,3.97732698383054,7.02664178023411,4.27167703000361,3.7994447454726,4.32861910691975,4.75959207537542,,,5.88183352141391,5.1074050999257,4.1139340720491,4.34418681362289,5.21689899848259,4.90545784155961,,5.00524942546578,5.50361377650095,,,,,6.0589736394192,,4.68184303422494,
120,6.90895617384128,,5.58798586932371,5.71498541565446,4.51464774793593,4.19498368743497,3.9704945915042,3.86764093946901,4.347027955288,4.38339931243827,4.97591104200507,5.73354416720258,,6.40044582292244,5.49663505457835,5.71332771121838,6.96891354964642,,6.80524561421691,,8.11755351124805,8.74092002045492,7.74679213878905,8.64244155414336,5.56504015570985,3.9833888897901,7.06907448649805,4.19287234944994,3.89653467907628,4.5712935399558,4.88082982527192,,,,5.0649719425617,4.06543885653583,4.21072571786497,5.0105966130843,4.93576722830104,,5.09021491900867,5.55220796240061,,,,,5.89520509305463,,4.91845416856121,
121,6.84227684182033,,5.62435663946456,,4.57536538641664,4.09789392270873,3.84299580551388,3.9586689085356,4.29843342704946,4.4076468802838,5.03623162041287,5.69717307123959,,6.37013667541458,5.45420205958312,5.57380665697363,7.01144532931028,,6.95072822994544,,8.09330647335894,8.54098185366648,7.77103921769442,8.63637981047248,5.69233864379586,4.14725903373778,7.2327434140355,4.16246347343712,3.89653467907628,4.41964689682439,4.84445850783766,,,,5.0649719425617,4.07150075910289,4.28356786058005,4.79217025796381,4.96607661055755,,4.97494008883118,5.45511895372164,,,,,5.86489597272445,,4.89420675703242,
122,6.68467106166858,,,,4.75125762543229,3.95837078206539,3.61850632380968,3.85551712394229,4.09819204897587,4.2741858462754,5.0545166027809,5.68504937115013,,6.32164203007378,5.49057319868864,5.50712668936689,7.09024834632972,,7.26613895592697,,8.24485041307898,8.52885836014065,7.83771866988529,8.4485650406443,5.69840047458854,4.25041070053344,6.95986242142673,3.77420334270953,3.84187812027304,4.29791212499954,4.74140640670174,,,,4.99222936662942,4.1504048515614,4.35631060207866,4.68901887734953,4.57791742856301,,5.11446237502931,5.52179933208319,,,,,5.69506544174197,,4.81530327505903,
123,6.66648577154012,,,,4.80581400108113,3.95230887707688,3.8673428128663,3.8918885683696,4.24993826263093,4.22559130075559,5.15766772273689,5.64261641518612,,6.35801301515571,5.50269691028866,5.44034732598487,7.36312715966845,,7.66035199394472,,8.10542999266225,8.83790784816785,7.91036049250193,8.40007104035782,5.74689511447194,4.20787803496922,6.79003207899428,3.76207951822931,3.84794003024121,4.1097944944985,4.74746829643903,,,,4.98616748413565,4.05937695378936,4.40490512401448,4.5252485632708,4.35342871800255,,5.0662655846297,5.63707385450465,,,,,5.65253325628862,,4.80924141939325,
124,6.76953572758786,,,,,3.74600524953714,3.81268626170472,3.99504033464628,4.31661911074631,4.24993826263093,5.39417972846634,5.64261641518612,,6.30345653511106,5.42389277206186,5.64664778903007,7.63610498249686,,7.28432424762646,,7.67514399131853,8.95298146123978,7.84984220431532,8.43644154164894,,4.21393993410566,6.65061010690831,3.6407418582862,4.04211980545352,4.02492784711255,4.72322073641347,,,,,4.15646675161391,4.47158593187466,4.34319306043896,4.37767629310245,,5.20578780862152,5.67344494035711,,,,,5.72537458720164,,4.86389748858502,
125,6.78165924842045,,,,,3.68528675310671,3.73984396266753,3.93442128754046,4.0678825429293,4.26812395063338,5.20010077916144,5.61230715554434,,6.22455333061738,,5.51318850550083,7.17521247321281,,7.17521247321281,,7.51753785334893,8.94085799209728,7.86196573802782,8.47887378499358,,4.20787803496922,6.51108866564661,3.49505707087971,4.36369859843152,4.02492784711255,4.70503506451062,,,,,4.04109186900839,4.44733836789164,4.18548436905259,4.60822686377117,,5.24822083083208,5.62495015778536,,,,,,,4.62718691645478,
126,6.8786473892498,,,,,3.63669206787372,3.84915708928066,3.98291652666032,4.3773374200284,4.22559130075559,5.23041009979713,5.65474011778709,,6.14574947010071,,5.35548185360594,6.93860468258119,,7.4056588574805,,7.41458699409209,8.89236410835232,7.8861134300878,8.466750287792,,4.20787803496922,6.54745964880834,3.5253666702476,4.89148025123667,4.04917546423942,4.77171585359423,,,,,4.07150075910289,4.60514623285641,4.02767618076681,4.5961030902261,,5.31500065126237,,,,,,,,4.49372655305109,
127,6.73316516078484,,,,,3.53354012113228,3.77025289283699,,4.43795633605422,4.22559130075559,5.2122245079539,5.75789093548192,,5.92126264450504,,5.34325883770845,6.65966352168515,,7.82411861905949,,7.46308122767838,9.04390745693825,7.84378043718999,8.50351826889655,,4.23212563043858,6.45047034602601,3.67105143609623,5.15233963205939,4.06129927172644,4.83839662097073,,,,,4.08362456369881,4.60514623285641,3.9488714165409,4.58397931596344,,,,,,,,,,4.47554095696492,
128,,,,,,3.61244440876287,3.69741057870938,,4.31661911074631,4.26206205481197,5.36993229170295,5.64261641518612,,5.8363968216525,,5.42822368922631,6.41699334633904,,7.50870875224264,,7.49935252193394,9.21959822828247,7.97703989934193,8.56403636396554,,4.25041070053344,6.46259401138524,3.77420334270953,4.7884282823942,4.2615407424007,4.8080871839451,,,,,,4.48380908804021,3.78500113509281,4.61428875027461,,,,,,,,,,4.43916975994883,
129,,,,,,3.35754568745005,3.83087198852842,,4.54110782733348,4.18315801742707,5.45489768252277,5.77607647888009,,5.8606442031982,,5.42216187057794,6.36243723539613,,7.44202941449262,,7.5235996301285,9.10442539236067,7.38924676500778,8.66708601836803,,4.28072018812793,6.46865584379577,3.76207951822931,4.55181599574587,4.21900807914761,4.75353018599693,,,,,,4.42309080103823,3.78500113509281,4.53568296218745,,,,,,,,,,4.5483827064332,
130,,,,,,3.38189275250594,3.87340472036937,,4.68072994617796,4.17103422057575,5.55198674678171,5.87306601640278,,5.81821128360962,,5.24626967757628,6.28959635787926,,,,7.63877335485767,8.87417889898827,7.63161847479376,8.90339448045868,,,6.49856750601466,,4.38794617545503,4.16445098181114,4.78383963109544,,,,,,4.68395074459324,3.8699672464479,4.71167641049129,,,,,,,,,,,
131,,,,,,3.35754568745005,3.70953440359444,,4.69891559593314,4.07394444449742,5.67332316874158,5.84881863632751,,5.75749343724754,,5.11887196098361,6.18654584980837,,,,7.96600947735402,8.86215479792106,7.48017345481267,9.13960329734515,,,6.50462933736063,,4.17558102834927,4.1826366825379,4.8505203945252,,,,,,5.06018472950738,3.88209106297256,4.75410959081729,,,,,,,,,,,
132,,,,,,3.26045552577238,3.80056244292524,,4.68072994617796,4.12243965058392,5.90983457907348,,,5.76961713304924,,5.2765787950509,6.23504021300559,,,,8.23272690202708,8.8500313234032,7.54675362830747,9.38197293613997,,,6.52281483032219,,4.12102391944587,4.23729315041346,4.77777774243453,,,,,,5.02977598619062,4.24004145372322,4.71167641049129,,,,,,,,,,,
133,,,,,,3.13305567369434,3.82481007976659,,4.72316312642848,4.2378144697323,5.8128450589606,,,5.84852051278414,,5.32507337368183,6.11976670792687,,,,8.23272690202708,8.88024063562233,7.47411167674802,9.60009542863693,,,6.54109969593448,,4.1149620175596,4.32215970981077,4.66866371586117,,,,,,4.99946661335977,4.42815894024896,4.62064876215094,,,,,,,,,,,
134,,,,,,3.3454218417306,3.77631480321344,,4.46230327268705,4.35915174172236,5.64897639041053,,,5.80598821614893,,5.45247096202586,6.1683604606495,,,,8.09330647335894,9.00147533063478,7.34681429595303,9.86621449219112,,,6.55928518565823,,4.07849122701465,4.37075424614019,4.66866371586117,,,,,,4.96915723604401,4.90138346463929,4.6692432213748,,,,,,,,,,,
135,,,,,,3.28480260236907,3.81874817082535,,4.4804889418349,4.50473649818712,5.55198674678171,,,5.80598821614893,,5.57986847113426,6.25322559624464,,,,8.11715601884678,,7.32256716683246,9.77538823378159,,,6.51675299951439,,4.15133342618621,,4.70503506451062,,,,,,4.97521911186595,5.00453473830933,4.8208896600847,,,,,,,,,,,
136,,,,,,3.27257937652105,3.83693389711085,,4.42583255428425,4.34096606180173,5.46095953946825,,,5.92126264450504,,5.62846235193876,6.50195775247826,,,,8.03835313506056,,7.37106142220347,9.75114139212247,,,6.51675299951439,,4.20598990241467,,4.71715884595858,,,,,,4.98734286297165,4.78610837672468,5.08174909703216,,,,,,,,,,,
137,,,,,,3.52747820357087,3.94624697190897,,4.28630963702123,4.30449532179448,5.37599415116289,,,6.00016596582594,,5.65270960103505,6.45336407889521,,,,7.63837586152734,,7.39530854558378,9.76932652363586,,,6.40764001429859,,4.13920962402827,,4.69291128234506,,,,,,,,,,,,,,,,,,,
138,,,,,,3.4182642810352,3.84299580551388,,,4.22559130075559,5.5338011834886,,,6.0850317208275,,,,,,,7.59604281743206,,7.52856829948617,9.61182136926336,,,6.29842759657792,,4.2484231929935,,4.5897597296484,,,,,,,,,,,,,,,,,,,
139,,,,,,3.43038812244305,3.83087198852842,,,4.22559130075559,5.61866713170983,,,6.22455333061738,,,,,,,7.62028991418146,,7.40743210619764,9.58757450824397,,,6.12859670575582,,4.53959284205604,,4.54126456938853,,,,,,,,,,,,,,,,,,,
140,,,,,,3.72165822776188,4.1282034243144,,,4.33490416813605,5.57623416199434,,,6.30951836694469,,,,,,,,,7.24982576224995,9.68446256276184,,,6.06797827294345,,4.56393977348193,,4.57763594065983,,,,,,,,,,,,,,,,,,,
141,,,,,,3.85521899732194,4.07364631819498,,,4.47442705229835,5.69150871964776,,,6.33376569248531,,,,,,,,,7.23164040706819,9.57545107665805,,,,,4.49109772104197,,4.69291128234506,,,,,,,,,,,,,,,,,,,
142,,,,,,3.83087198852842,3.94008569106267,,,4.23175257301388,5.69150871964776,,,6.38832216445746,,,,,,,,,7.31650538410386,9.44825437414237,,,,,4.41825564269795,,4.59582162387359,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,5.6550382416125,,,6.10321723518196,,,,,,,,,7.32256716683246,9.4785629705812,,,,,4.53959284205604,,4.51095508839565,,,,,,,,,,,,,,,,,,,
